,Beam_Lng,Beam_Lat,Beamwidth,Demand
0,108.69931985376564,-30.754957352312456,0.6,249052.23
1,106.64283650106474,-30.07064700685451,0.6,249860.23999999985
2,108.63732084666007,-33.266068869217094,0.6,256544.26
3,142.53438137664355,-36.17697148856259,0.6,270666.4100000001
4,130.85629162943883,-36.70518891389839,0.6,254144.08
5,109.79616643534152,-29.926104639690774,0.6,238861.35000000015
6,129.87474816710932,-34.426582247159025,0.6,276008.0399999999
7,106.52206755747017,-22.748789758037628,0.6,237894.50999999995
8,106.76803020079618,-21.35113498259858,0.6,256396.3500000001
9,126.0876661376605,-13.260955141653596,0.6,240259.88
10,109.45071185314444,-32.310142348123456,0.6,229132.12000000017
11,128.73210966810967,-14.577858632396756,0.6,238816.48000000013
12,126.20495445738544,-14.993217895538235,0.6,214028.63999999996
13,128.93773074924434,-15.86018856754533,0.6,213149.44
14,132.5780262968022,-32.97939769055949,0.6,200606.4
15,108.7065084395803,-22.346584621292173,0.6,263033.18999999994
16,109.51810880591373,-23.693804853312937,0.6,221513.3200000001
17,127.44098879317964,-13.8393284821191,0.6,208712.56
18,128.50734776498277,-33.14579860045372,0.6,271179.84
19,108.02080252110017,-24.38783862589666,0.6,252703.08
20,106.740480150076,-32.03978978313255,0.6,275895.48000000004
21,128.25241806590066,-34.966018066944606,0.6,245182.0000000001
22,142.33245943562522,-32.99261663233064,0.6,260914.7800000001
23,104.51148739768672,-23.98798177026434,0.6,186558.74999999988
24,128.94671530461946,-36.672180473291625,0.6,264139.52
25,128.9407088984407,-12.247004388830195,0.6,248646.44000000003
26,144.15274902331691,-34.16707316374977,0.6,204955.87
27,144.1176254459622,-35.77222786164872,0.6,228105.49999999997
28,128.83472288309326,-36.06662365967457,0.6,176740.75999999995
29,123.69596853488696,-17.127074972334434,0.6,36068.48000000001
30,123.3422577487478,-13.778450160863793,0.6,22156.120000000006
31,126.22961770588816,-11.81302006710807,0.6,120306.2
32,140.3960736473882,-37.07115164589714,0.6,188389.11
33,141.5425568322092,-34.5929053095776,0.6,206514.7
34,109.60489286775402,-25.04015843505109,0.6,215196.24000000005
35,126.37490365298528,-16.443299869256258,0.6,112059.36
36,109.43288889961028,-34.44254185520254,0.6,103330.64000000004
37,140.50661593059093,-33.424057832492416,0.6,248364.33999999997
38,131.53694269230022,-35.06383117898687,0.6,242246.15999999997
39,144.92284657446297,-37.7268567118123,0.6,39349.52
40,140.0408506947814,-33.4220047601149,0.6,122319.96
41,106.80414586431785,-24.64508270029137,0.6,202574.47
42,144.34212802225642,-32.33577379679775,0.6,235385.1500000001
43,130.27166889218557,-13.615187904473103,0.6,82049.80000000002
44,109.55463499794315,-21.28198810469761,0.6,223613.81
45,131.1130232639115,-10.201133359732696,0.6,33072.2
46,130.5287423144149,-33.30594576784271,0.6,204745.8000000001
47,127.55631350812853,-9.76152787031005,0.6,27327.44
48,103.9940090203494,-21.394272635695017,0.5,38638.32000000001
49,126.80897153711732,-31.595444434169902,0.6,20864.76
50,105.64777586155635,-33.36776834005705,0.6,184708.3
51,126.097393483912,-38.28323681804266,0.6,24673.16
52,132.41753644056433,-36.460986060695824,0.6,98787.08
