,Beam_Lng,Beam_Lat,Beamwidth,Demand
0,126.67063113368637,-14.192542958932917,0.6,148050.00000000003
1,129.16912456606855,-36.5462041454558,0.5,196600.0
2,107.46357576048831,-32.70693723583776,0.6,207156.25000000003
3,142.0368285787291,-35.532970750055,0.6,180687.5
4,128.52992848649544,-12.548134594531131,0.6,78400.0
5,128.8305345651437,-33.50132207452778,0.6,300600.0
6,109.14046070091918,-22.028283495386617,0.6,219625.00000000003
7,107.64798348124138,-24.64801893981209,0.6,203218.75000000003
8,131.5312549316703,-34.327927217252366,0.6,211600.0
9,131.71267924595733,-12.274266133654121,0.5,7700.0
10,106.38225187208945,-22.17064277371914,0.5,125562.50000000001
11,142.99060581471755,-33.06210617990922,0.6,195781.25
12,109.4058811516944,-30.73363212157042,0.6,184843.75
13,128.1842569711658,-34.80289464218984,0.5,66500.00000000001
14,140.32441883025558,-32.759510101256716,0.6,139125.0
15,105.75495317541653,-25.059364006421223,0.3,14218.750000000002
16,109.69736796952414,-33.9643024121737,0.6,30406.250000000004
17,131.59938144031227,-36.67403713970279,0.4,119875.00000000001
18,110.26414975144256,-24.808246459410135,0.3,14875.000000000002
19,111.00007925504815,-28.837188912949596,0.4,26250.0
20,125.89130697915675,-16.705109957382913,0.6,21700.0
21,144.69180440890582,-36.787640157470115,0.5,41125.0
22,129.08151401489204,-15.64271255261093,0.5,49700.00000000001
23,126.24528704241543,-39.66266622092766,0.3,6250.0
24,125.89949418460165,-11.83115512159085,0.6,22750.0
25,103.96732478171526,-22.589495765178018,0.3,15750.000000000004
26,105.6266850232408,-34.311430590664116,0.6,10500.000000000002
27,134.2832356909728,-31.45524610588531,0.3,5250.000000000001
28,145.25798752923276,-31.248241561147495,0.3,14000.000000000002
29,124.8178690853304,-10.283890690362847,0.6,3150.0
30,106.54970618202283,-29.55851956307302,0.5,35656.25000000001
31,140.40664506038408,-36.92248991215974,0.5,36093.75000000001
32,130.60099364977117,-31.53544699780514,0.4,13125.000000000002
33,122.8845978073002,-17.48427254880943,0.3,2100.0
34,128.2926923889592,-17.53066932755005,0.3,1050.0
35,129.93132159642113,-9.702732055818036,0.3,2100.0
36,123.48978560751955,-12.689036938083627,0.3,1050.0
37,128.07298914814146,-12.854237839109253,0.6,159250.0
38,109.26799711518477,-31.18815097520679,0.6,194031.25000000003
39,130.96458784385027,-34.92305602165333,0.6,250850.0
40,106.53924214084407,-30.563257288614327,0.6,74812.50000000001
41,125.28067366247548,-12.522240372261484,0.6,35000.0
42,133.35503739866124,-32.43904912872906,0.6,16750.0
43,141.82456672521138,-36.12589352305789,0.6,162093.75
44,131.0617769740788,-10.468612907835025,0.6,4200.0
45,130.83316239810964,-32.428175452889185,0.6,29750.000000000004
46,127.15774235289237,-38.108269976751544,0.6,39500.0
47,123.86129859400518,-17.16404776264951,0.6,4200.0
48,125.95174728595967,-10.230246402517388,0.5,4200.0
49,109.60167715114457,-21.928140955739227,0.6,143500.0
50,109.54688956124332,-24.886325651683418,0.4,61250.00000000001
51,128.00192326929277,-35.13442407216362,0.3,70000.00000000001
52,110.3016349182039,-29.117916498229913,0.5,44625.0
53,108.33219681733287,-35.562664798754234,0.4,3500.0000000000005
54,127.01496182124635,-32.45602161914101,0.3,2625.0000000000005
55,144.51046363982337,-31.22030190626161,0.4,21000.000000000004
56,139.2652095923876,-38.10483894267795,0.3,7000.000000000001
57,139.6853613241388,-31.458445185012703,0.4,21000.000000000004
58,133.621643374193,-35.18878326877782,0.3,2625.0000000000005
59,107.6853432714128,-28.321095674383297,0.3,1750.0000000000002
60,108.2713551406755,-33.4006781489404,0.6,166250.0
61,107.20260504014854,-24.54250792125684,0.6,208687.50000000003
62,126.7252235085287,-15.217880631539108,0.6,93450.0
63,140.82112216209796,-33.422610427444845,0.6,169312.5
64,128.82890002489316,-33.35228235797123,0.6,279600.00000000006
65,131.06026674271956,-12.949162040596976,0.4,6650.0
66,143.24390822023383,-33.345292034035886,0.6,188562.5
67,129.31913460337395,-15.656265655239748,0.4,28700.0
68,128.12328393319163,-35.3032512415097,0.6,183750.0
69,140.5843969215076,-32.80596719539881,0.6,171718.75
70,105.69019370876603,-22.54350461118052,0.6,115718.75000000001
71,126.94205114180383,-13.882085438710009,0.6,166600.0
72,129.33650645287278,-33.240098281144355,0.6,265600.0
73,125.7989068869852,-16.489125259390715,0.6,22750.0
74,107.10429246544729,-21.1000635014243,0.3,8093.750000000001
75,125.67033334515425,-9.811783733885571,0.4,3150.0
76,111.52817525039123,-28.652785316384993,0.3,8750.000000000002
77,130.30514296134373,-30.2791869544769,0.3,2625.0000000000005
78,131.802888835032,-37.359084837652254,0.3,2625.0000000000005
79,130.53522270985786,-36.4230640444089,0.6,254600.0
80,142.26408626563892,-35.920394140763506,0.6,170406.25000000003
81,125.16654464956065,-12.158620546478677,0.6,24850.0
82,110.10750817106859,-31.071637047611002,0.6,20125.0
83,108.87983825270794,-34.94740436739912,0.6,29531.250000000004
84,144.85789088503358,-36.7832663576463,0.6,34125.0
85,141.36972476816703,-33.49864802231002,0.6,220937.5
86,124.1996886872168,-16.97115612249652,0.6,7700.0
87,130.9898987905534,-36.187729444791756,0.6,228225.00000000003
88,106.26253185957742,-22.07294188854515,0.5,121187.50000000001
89,125.60439368153668,-12.080878769559067,0.6,23800.0
90,141.86220512890597,-36.146701781373615,0.6,176093.75
91,128.03634548132007,-34.621352599576404,0.6,199850.00000000003
92,128.92212529944365,-32.77546330605671,0.6,27125.000000000007
93,132.4126723911111,-33.94471502366628,0.5,58225.0
94,144.1661505413503,-30.933296100287787,0.3,14000.000000000002
95,139.80760734439104,-31.59764535330686,0.3,35000.00000000001
96,124.02109313828359,-11.308497662847374,0.6,2100.0
97,126.33029682465373,-14.592648272437483,0.6,66150.0
98,129.90172386099258,-33.6524465022375,0.6,295000.00000000006
99,145.3100551654663,-36.43048239075789,0.3,27125.0
100,126.2347867420728,-17.82140363834686,0.3,1050.0
101,141.1375415870189,-34.886805694030784,0.6,224875.0
102,142.39252279118082,-36.68818657281911,0.5,73281.25
103,106.60969993938008,-23.620900188150564,0.6,204312.50000000003
104,109.1470268716361,-24.689036454515364,0.5,120750.00000000001
105,128.41922528528602,-12.464846760580205,0.6,70000.0
106,129.97853999794648,-33.76500624571207,0.6,302875.00000000006
107,125.79751020336566,-10.89857848673079,0.6,22750.0
108,125.52859951147654,-13.745583723060278,0.6,37800.00000000001
109,123.6882877714246,-12.169917006863933,0.3,2100.0
110,144.83869668113397,-35.92127313695543,0.4,30843.75
111,127.76604589321033,-37.07200581396747,0.3,30625.0
112,106.60220076165912,-25.450495266715958,0.4,15093.750000000002
113,106.75126000194372,-29.683386204165668,0.5,44406.25
114,132.07830997412447,-35.55623947552715,0.6,79100.0
115,127.4000772617057,-14.240307216214992,0.6,148750.0
116,108.99881159498366,-21.747112875427838,0.6,206718.75000000003
117,107.03343022104403,-32.9663201402365,0.6,172593.75000000003
118,128.97394534978628,-16.13028493167976,0.6,36750.0
119,104.92045465660296,-21.767550130055117,0.6,39375.00000000001
120,142.4568107934308,-36.1345291070586,0.6,159687.5
121,130.2454349144899,-36.776884479233644,0.6,228100.0
122,144.81779707295038,-37.47903288102941,0.4,14000.000000000002
123,140.02315236249325,-36.3779196220335,0.6,30625.000000000004
124,125.94015004693854,-10.982443618399653,0.6,28000.0
125,126.21042271159065,-13.82150731577574,0.6,94500.0
126,144.28915372024932,-32.89255874876784,0.5,117687.5
127,142.29676614334957,-34.2500964933231,0.3,17500.0
128,128.3801187127961,-14.691461541743376,0.6,125300.0
129,141.46418491675567,-33.538016163497694,0.6,232312.5
130,129.1890566253194,-12.501392517648682,0.6,56700.0
131,145.31688522169597,-30.70216960408573,0.3,7000.000000000001
132,130.47024595909423,-33.47562696991998,0.6,264375.0
133,128.06034091639023,-36.68560621590523,0.3,63875.0
134,125.80818334114558,-13.925246263240977,0.4,42700.0
135,109.27862209598587,-21.801861800504028,0.6,181125.0
136,109.83876705586238,-25.044071840505605,0.4,35875.00000000001
