,Beam_Lng,Beam_Lat,Beamwidth,Demand
0,109.36931448608792,-30.9077025498783,0.6,189000.00000000003
1,108.23823765466548,-33.21591433308425,0.6,176312.5
2,128.1791217070894,-12.9470586446264,0.6,159250.0
3,107.20260504014854,-24.542507921256842,0.6,208687.50000000003
4,106.09832212740321,-31.944217029716352,0.6,63218.75000000001
5,130.96458784385027,-34.92305602165333,0.6,250850.0
6,142.0368285787291,-35.532970750055,0.6,180687.5
7,106.7020688406121,-21.96043546431125,0.6,164062.50000000003
8,140.83648442628265,-33.65368491319222,0.6,194468.75
9,139.73919146375698,-31.507671256896444,0.4,28000.000000000004
10,126.12535463273082,-16.58559060585127,0.6,39900.0
11,129.1244902955282,-36.62103950444282,0.6,212350.0
12,125.28067366247548,-12.522240372261484,0.6,36050.0
13,144.17902082657966,-32.91665807198513,0.5,126437.5
14,122.8845978073002,-17.48427254880943,0.3,2100.0
15,106.63664674059079,-29.362094567029345,0.5,25812.500000000004
16,131.77810695349154,-36.92985254452264,0.3,65625.00000000001
17,103.96732478171526,-22.589495765178018,0.3,15750.000000000002
18,144.69180440890582,-36.787640157470115,0.5,41125.0
19,108.2609417341008,-35.50000139550898,0.4,10500.000000000002
20,128.6223011240076,-15.441354789794651,0.5,53900.0
21,128.82890002489316,-33.35228235797123,0.6,279600.0
22,110.75855208700577,-28.955143004378513,0.4,28875.0
23,109.60167715114457,-21.928140955739227,0.6,143500.0
24,125.95174728595967,-10.230246402517388,0.5,4200.0
25,131.88841219497084,-33.06832199921686,0.4,38625.0
26,131.71267924595733,-12.274266133654121,0.5,7700.0
27,140.5490926282481,-37.27033587796178,0.5,29093.750000000004
28,127.65291181295288,-34.47220472466457,0.6,56000.00000000001
29,129.93132159642113,-9.702732055818036,0.3,2100.0
30,133.9315286389,-33.589210175905286,0.5,5250.000000000001
31,109.5468895612433,-24.886325651683418,0.4,61250.00000000001
32,125.89367586469457,-14.55545709659382,0.3,31500.000000000004
33,128.2926923889592,-17.53066932755005,0.3,1050.0
34,145.31688522169597,-30.70216960408573,0.3,7000.000000000001
35,132.31510021984116,-30.60002104160738,0.6,5250.000000000001
36,126.24528704241543,-39.66266622092766,0.3,6250.0
37,110.53887518369397,-32.11216680425616,0.3,1093.75
38,143.24390822023383,-33.345292034035886,0.6,188562.5
39,130.92586658713589,-34.92882265876253,0.6,255225.00000000003
40,128.78652774412896,-33.4347038869728,0.6,287475.0
41,132.12629324359503,-36.417256861300714,0.6,116500.00000000001
42,124.1996886872168,-16.97115612249652,0.6,7700.0
