,Beam_Lng,Beam_Lat,Beamwidth,Demand
0,126.38703408301005,-12.83105689582106,0.6,225179.64000000004
1,109.19706129980754,-24.517595586403903,0.6,224494.76000000007
2,107.78535068873647,-22.3084102614583,0.6,267615.95
3,107.20140592716312,-31.7531940734475,0.6,247654.46999999997
4,109.43984617873157,-30.288519897412872,0.6,235720.9400000001
5,143.69661734860838,-33.063121771112066,0.6,237808.0599999999
6,107.02467871978189,-29.430615582753685,0.6,106145.96999999999
7,106.52684206889612,-24.52278494338563,0.6,245560.42000000004
8,141.11749715630566,-34.08008191230276,0.6,254022.50999999998
9,111.41134009922179,-30.150238243388337,0.6,25148.760000000002
10,128.89484646336163,-15.128935152639707,0.6,206009.99999999994
11,105.78002038681305,-21.66408070171432,0.6,136018.75000000006
12,124.43067245515513,-15.98036995484648,0.6,45386.880000000005
13,131.11335606881264,-35.68212702626229,0.6,264844.4
14,109.15989860893792,-33.115718167982,0.6,200907.28000000003
15,123.81751262509422,-12.349625579595752,0.6,13005.720000000001
16,128.40036504300588,-34.34080463375439,0.6,227362.80000000002
17,109.62897520330559,-21.607932742255258,0.6,171617.03999999998
18,126.4617382858309,-14.967336068809932,0.6,133465.36
19,140.86418885046004,-36.32660278424249,0.6,231599.13000000003
20,130.2673624795295,-33.87347268740984,0.6,239710.52000000002
21,128.99252804396727,-12.595707543622432,0.6,170388.12000000005
22,140.74245609029683,-32.13034684508454,0.6,121671.82999999996
23,129.0773387187429,-36.78710169472016,0.6,246403.19999999992
24,131.47506001467227,-33.17912633219842,0.6,159340.0
25,143.96568697017753,-35.58040880827886,0.6,182554.3300000001
26,108.97121438322897,-23.89261228454498,0.6,39203.64000000001
27,141.90475750788377,-33.89416054434871,0.6,28759.920000000006
28,129.74142890291895,-36.76645798715396,0.6,113264.04000000001
29,106.21612602637853,-33.61054776357091,0.6,110263.29999999999
30,128.10776300448345,-32.75410444213704,0.6,106579.04000000002
31,123.81956243494334,-9.723231078307927,0.4,4608.8
32,108.50164682832795,-35.19023900640808,0.6,25733.680000000008
33,143.4258214056624,-37.97859634018179,0.5,13353.480000000001
34,139.3931286931732,-38.19801137122434,0.3,11147.920000000002
35,127.16919776814625,-9.864557755733658,0.6,16634.52
36,129.05147427905956,-17.499256148909417,0.6,11906.720000000001
37,125.94001306501781,-17.994393873352262,0.6,12092.920000000004
38,111.86719566505296,-24.773966455572545,0.5,10671.640000000001
39,103.6475042345075,-23.912774790881976,0.6,28718.2
40,134.43758623783953,-31.605671353390928,0.4,7824.040000000001
41,110.26804396586166,-32.12379472033227,0.6,59620.54
42,133.25725930993318,-35.825847720067344,0.6,35887.04
43,104.57417590842896,-29.646200837411715,0.6,8887.760000000002
44,131.75986963792067,-12.515805305131055,0.6,16221.800000000001
45,130.0145349962578,-10.016542005478822,0.4,8879.920000000002
46,131.2042008366201,-15.799480396544803,0.5,12209.400000000001
47,104.31457684910514,-34.806008936225574,0.3,1409.8000000000002
48,146.29372190720616,-36.03124551259072,0.6,11697.280000000002
49,138.94849691125253,-34.062247522603144,0.3,5250.5599999999995
50,145.22355744725022,-31.41488580435689,0.5,34955.48000000001
51,129.82582220254517,-30.2325282753377,0.3,3841.8800000000006
52,125.55566809122328,-32.48020935873628,0.5,6638.800000000001
53,122.74094386361212,-17.963832109717472,0.3,1050.0
54,122.84995610163875,-14.253869670278956,0.3,1464.1200000000001
55,126.14403969119952,-39.09230538606431,0.5,8401.24
56,133.66216516881937,-39.295541327523644,0.5,4207.0
57,111.88149311961426,-21.477280556725663,0.5,7054.040000000001
58,103.57199879161305,-21.148375584470095,0.3,8214.640000000001
59,128.13630860335184,-14.216971882545415,0.3,12092.360000000002
60,107.70967257677924,-20.70598322631645,0.3,2712.92
61,132.32946624698712,-9.711347941972281,0.3,1609.7200000000003
62,107.29730413814768,-31.75425133963843,0.6,251052.27000000002
63,141.42040009571335,-35.613345100391555,0.6,225877.26
64,130.9657214544973,-33.20544488150945,0.6,258452.7200000001
65,106.29421367206913,-33.61896701017524,0.6,113898.81999999998
66,106.17363952325589,-35.32430333495137,0.6,15381.800000000003
67,126.60021914350699,-15.262111151266211,0.6,197506.96000000002
68,140.33909986502053,-32.72124339812584,0.6,154207.47999999995
69,104.69730637716297,-22.941048353283854,0.6,128456.78999999995
70,144.18194741009293,-33.423364413806304,0.6,218629.8100000001
71,106.62982412240459,-21.514323332816133,0.6,179577.50999999998
72,129.37116027224477,-15.705026282266676,0.6,121324.56000000004
73,128.386362533718,-34.477120568159236,0.6,231794.91999999998
74,129.27051937861648,-10.96427095274511,0.6,54551.28
75,134.1907621050794,-31.96489934379456,0.6,10449.04
76,124.11509424301698,-12.68006445343784,0.6,14473.760000000002
